Name,Gender,Reason,Activity_based,Profit_based,Status_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Yauhen PUSTAVY,male,"Yauhen Pustavy is a Belarussian propagandist working for Stolichnoye Televideniye, one of the three national television channels in Belarus, and for Minskaya Prauda, a state newspaper. He is responsible for disseminating propaganda in support of Lukashenka’s policies and which justifies Russia’ war of aggression against Ukraine. He was awarded by Lukashenka for his merits in the development of the State information policy. Moreover, he is member of theic State Commission aimed at verifying political refugees who wish to return to Belarus. This commission was created by Lukashenka with the political aim of portraying the refugees returning to Belarus as persons regretting their actions against the Lukashenka regime.; He is therefore benefiting from and supporting the Lukashenka regime.",,,,,03-08-2023,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Alena Stanislavauna HARMASH,female,Alena Harmash is a Belarussian judge who serves in a Court of the Bobruisk District and Bobruisk. She has issued politically-motivated rulings against the opponents of the Belarusian authorities. She convicted six opposition supporters and activists on political grounds. She has a documented history of having issued politically-motivated rulings against the opponents of the Belarusian authorities since 2020.; She is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.,1,0,0,0,03-08-2023,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Andrei Ramanavich TARASEVICH,male,Andrei Tarasevich is a Belarussian judge who serves in a Glubokoye District Court. He has issued politically-motivated rulings against the opponents of the Belarusian authorities. He convicted at least 13 Belarusian citizens on political grounds. He has a documented history of having issued politically-motivated rulings against the opponents of the Belarusian authorities from 2017 to 2023.; He is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.,,,,,03-08-2023,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Hanna Mikhailauna ASIPENKA,female,"Hanna Asipenka is a Belarussian judge who serves in a Court of Bobruisk District and Bobruisk. She has issued politically-motivated rulings against the opponents of the Belarusian authorities. Between 2020 and 2023, she took an active part in the sentencing of political opponents of the regime. During that period, she handed down at least 13 sentences, including in the cases of two independent media journalists.; She is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.",1,0,0,0,03-08-2023,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Iryna Uladzimirauna PADKAVYRAVA,female,"Iryna Padkavyrava is a Belarussian prosecutor. She has been associated with the prosecuting authorities since at least 2009, when she served as a senior prosecutor in the Gomel region. In 2022, she acted as a prosecutor in the trial of an independent journalist affiliated with TVP and Belsat TV. At the time, she requested a four-year prison sentence for the journalist. She also took part in the consideration of appeals against sentences handed down for posting entries on Belarusian social media which were unfavourable to the government and its officials. As a prosecutor, she supported the penalties, considering them adequate and fair.; She is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.",1,0,0,0,03-08-2023,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Ludmila Stsiapanauna VASHCHANKA,female,"Ludmila Vashchanka is a Belarussian judge who serves in Glubokoye District Court. She has issued politically-motivated rulings against the opponents of the Belarusian authorities. She has a documented history of having issued politically-motivated rulings against the opponents of the Belarusian authorities from 2007 to 2023. During this period, she convicted at least nine Belarusian citizens, including opposition supporters and activists, on political grounds.; She is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.",1,0,0,0,03-08-2023,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Uladzimir Aliaksandravich DAVYDAU,male,"Uladzimir Davydau is a Belarussian judge who serves in the Supreme Court of Belarus. He was appointed by Aliaksandr Lukashenka indefinitely in 2014. Judge Davydau has mainly ruled on appeals regarding prison sentences for political activists and journalists. He has left those sentenced unchanged. Such a decision was made in the case of the Belsat journalist, Pavel Vinahradau.; He is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.",,,,,03-08-2023,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Viachaslau Uladzimiravich YELISEENKA,male,Viachaslau Yeliseenka is a Belarussian judge who serves in a Dokshitsy District Court. He has issued politically-motivated rulings against the opponents of the Belarusian authorities. He has convicted 10 Belarusian citizens on political grounds. He has a documented history of having issued politically-motivated rulings against the opponents of the Belarusian authorities since 2018.; He is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.,,,,,03-08-2023,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Anton Uladzimiravich KALYAGA,male,"Anton Kalyaga is an investigator of the Main Directorate for Investigating Crimes in the Sphere of Organized Crime and Corruption of the Central Office of the Investigative Committee of the Republic of Belarus. He conducts the criminal case against Viasna members. The judicial proceedings against Ales Bialiatski, Valianstin Stefanovich and Uladzimir Labkovich include numerous irregularities and the investigation period has been artificially extended by the authorities in an attempt to fabricate evidence, exceeding the time limit established by Belarusian law and international standards governing the right to a fair trial. The investigation and trial of the Viasna case did not comply with the rule of law.; He is therefore responsible for serious human rights violations and for seriously undermining the rule of law, as well as for the repression of civil society and democratic opposition in Belarus.",,,,,03-08-2023,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarus
Andrii Valeriovich ANANENKO,male,"Andrii Ananenko is the head of the Main Department for Combating Organised Crime and Corruption (GUBOPiK) of the Ministry of Internal Affairs. GUBOPiK is one of the main bodies responsible for political persecution in Belarus, including arbitrary and unlawful arrests and ill-treatment, including torture, of activists and members of civil society.; GUBOPiK has published videos of forced confessions by Belarusian activists and ordinary citizens, exposing them to the Belarusian general public and using them as a tool for political pressure.; In his position, Andrii Ananenko is responsible for serious violations of human rights and for the repression of civil society in Belarus. Furthermore, he is supporting the Lukashenka regime.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Mikhail Piatrovich BYADUNKEVICH,male,"Mikhail Byadunkevich is the deputy head of the Main Department for Combating Organised Crime and Corruption (GUBOPiK) of the Ministry of Internal Affairs and the head of the third department of GUBOPiK, which is responsible for fighting extremism. GUBOPiK is one of the main bodies responsible for political persecution in Belarus, including arbitrary and unlawful arrests and ill-treatment, including torture, of activists and members of civil society.; GUBOPiK has published videos of forced confessions by Belarusian activists and ordinary citizens, exposing them to the Belarusian general public and using them as a tool for political pressure.; In his position, Mikhail Byadunkevich is responsible for serious violations of human rights and for the repression of civil society in Belarus. Furthermore, he is supporting the Lukashenka regime.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Zmitser Aliaksandrovich KOVACH,male,"Zmitser Kovach is the deputy head of the Main Department for Combating Organised Crime and Corruption (GUBOPiK) of the Ministry of Internal Affairs. GUBOPiK is one of the main bodies responsible for political persecution in Belarus, including arbitrary and unlawful arrests and ill-treatment, including torture, of activists and members of civil society.; GUBOPiK has published videos of forced confessions by Belarusian activists and ordinary citizens, exposing them to the Belarusian general public and using them as a tool for political pressure.; In his position, Zmitser Kovach is responsible for serious violations of human rights and for the repression of civil society in Belarus. Furthermore, he is supporting the Lukashenka regime.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Mikhail KAVALIOU,male,"In his position as deputy head of the Department of State Prosecution of the Office for Supervision of Compliance with the Law of Court Decisions in Criminal Cases, Prosecutor General’s Office, Mikhail Kavaliou is responsible for numerous politically motivated criminal cases against Belarusian political opposition. In particular, he is involved in the politically motivated prosecution of Svetlana Tsikhanouskaya, Pavel Latushko, Olga Kovalkova, Maria Moroz and Sergei Dilevsky, all members of the Coordination Council, a Belarusian opposition body, as well as in the ‘conspiracy to seize power’ case against Yuri Ziankovich, Alexander Fyaduta, Ryhor Kastusyov, Olga Halubovych and Dzianis Kravchuk.; Mikhail Kavaliou is therefore responsible for serious human rights violations and for seriously undermining the rule of law, as well as for the repression of civil society and democratic opposition in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Viktar Aliaksandravich DUBROUKA,male,"Viktar Dubrouka is the head of the correctional institution Penal Colony No 11, where Siarhei Ramanau is serving a sentence of 20 years and 11 months and Vadzim Bobyrau is serving a sentence of 11 years. Both Ramanau and Bobyrau have been placed in the punishment cell multiple times.; Viktar Dubrouka is therefore responsible for serious violations of human rights in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Pavel Ivanavich KAZAKOU,male,"Pavel Kazakou is the head of the correctional institution Prison No 1 in Grodno, where the political prisoner Ales Pushkin and the artist Ruslan Karchauli died due to not receiving proper medical care. Other prisoners detained in that institution testified to the inhumane conditions.; Pavel Kazakou is therefore responsible for serious violations of human rights in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Dzianis Anatolievich TAUSTSIANKOU,male,"Dzianis Taustsiankou is the head of the correctional institution Penal Colony No 4, where Polina Sharendo-Panasyuk, a social activist, is imprisoned. Sharendo’s husband, Andrei Sharendo, has spoken about the inhumane conditions and torture that his wife has been facing in that colony.; Dzianis Taustsiankou is therefore responsible for serious violations of human rights in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Vasil Vasilevich KOLEDA,male,"Vasil Koleda is the deputy head of Prison No 1 in Grodno, where the political prisoner Ales Pushkin and the artist Ruslan Karchauli died due to not receiving proper medical care. Other prisoners detained in that institution testified to the inhumane conditions.; Vasil Koleda is therefore responsible for serious violations of human rights in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Andrei Mikhailovich TSEDRYK,male,"Andrei Tsedryk is the head of Pre-trial Detention Centre No 1 in Minsk, which is also known as ‘Voldarka’. Many political prisoners, including Ales Pushkin, have gone through that centre and have testified that the conditions in the centre are inhumane. Ales Bialiatski is being held in custody there. The centre also lacks a proper hospital.; Andrei Tsedryk is therefore responsible for serious violations of human rights in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Iryna Barisauna AKULOVICH,female,"Iryna Akulovich is a long-time supporter of Aliaksandr Lukashenka. In 2018, she was appointed by him as director-general of the biggest State news agency, Belarusian Telegraph Agency (BelTA), and still holds that position. BelTA, through its publications and activities, such as photo exhibitions and public events, extensively promotes Lukashenka and his regime.; In her public statements and activities, Iryna Akulovich has shown support for Lukashenka and his narratives regarding the democratic opposition. As a head of BelTA, she sets the tone and direction of the news agency and views the media as a tool to preserve the current regime of the country. She is therefore supporting the Lukashenka regime.",1,0,0,0,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Mikita Sviatoslavovich RACHYLOUSKI,male,"Mikita Rachylouski holds senior positions in the government institution the Youth Council, the GONGO Moving Forward and the media (the ‘Senate’ television programme). Using those positions, Mykyta Rachylouski has spoken out against Belarusian citizens for criticising the government, participating in protests in 2020 and having opposing views. He has been especially vocal in seeking punishment and persecution for the blogger Kokobay, as well as the music band Drozdy and others. His statements incite persecution and promote hatred towards critics of the regime. During one of his numerous television appearances, he advocated for the removal of history faculty staff at Belarusian universities.; He has, on numerous occasions, expressed support for the Belarusian government and for Aliaksandr Lukashenka. He is therefore supporting Lukashenka regime.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Dzmitry Aliaksandrovich ZHUK,male,"Dzmitry Zhuk is a long-time supporter of Aliaksandr Lukashenka and his regime. He was previously the head of Lukashenka’s press service and a long-time director-general of the biggest State news agency, Belarusian Telegraph Agency (BelTA).; Since 2018, he has been the director and editor-in-chief of the Belarus Today publishing house. In this position, Dzmitry Zhuk has willingly provided the Belarusian public with false information about repression perpetrated by the State authorities, spread disinformation produced by both Belarusian and Russian authorities and promoted hatred towards democratic opposition and civil society. He is directly responsible for the way in which Belarus Today presents information about the situation in the country, lending support to the authorities, including Lukashenka. He is therefore supporting the Lukashenka regime.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Viachaslau Ivanavich TULEYKA,male,"As a judge of the Minsk Regional Court, Viachaslau Tuleyka has represented the Lukashenka regime in numerous politically motivated trials and is responsible for the lengthy sentences against several media workers: lryna Leushyna (BelaPAN), Dzmitry Navazhylau (Bela PAN), Andrey Alyaksandrau (BelaPAN), lryna Zlobina (Bela PAN), Stepan Putilo (Nexta), Yan Rudik (Nexta) and Roman Pratasevich (Nexta). He also sentenced a Belarusian citizen for publishing anti-governmental comments on social media. Those sentences are part a systematic denial of, and punishment for, the exercise of freedom of expression on the part of the Belarusian authorities.; Viachaslau Tuleyka is therefore responsible for serious human rights violations and for seriously undermining the rule of law, as well as for the repression of civil society and democratic opposition in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Alena Mikalayeuna ANANICH,female,"Alena Ananich is a Belarusian judge who has served in the Minsk City Court since 2015, having been appointed by Aliaksandr Lukashenka. She has issued numerous politically motivated rulings against the opponents of the Belarusian authorities, including with particularly high prison sentences: Yauhen Yushkevich – 11 years; Vital Brahiniets (lawyer of Nobel Peace Prize laureate Alies Bialatski) – 8 years; Viachaslau Kandyba – 7 years; and Siarhiei Nikitsin – 6 years. She also sentenced in absentia an opposition activist abroad, Stanislau Lupanosau, formerly an officer of the Main Department for Combating Organised Crime and Corruption (GUBOPiK) of the Ministry of Internal Affairs, to 18 years in prison.; She is therefore responsible for serious violations of human rights or the repression of civil society and democratic opposition in Belarus.",1,0,0,0,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Anatoliy Ryhoravich SOTNIKAU,male,"Anatoliy Sotnikau is a judge who has served in the Homel Regional Court since 2019, having been appointed by Aliaksandr Lukashenka. He has issued politically motivated sentences against citizens of Belarus who voiced their opinions against Russia’s full-scale war of aggression against Ukraine and the brutality of Belarusian law-enforcement structures.; He is therefore responsible for serious violations of human rights or the repression of civil society and democratic opposition in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Andrey Viktaravich MLECHKA,male,"Andrey Mlechka is a judge who has served in the Frunze District Court of the City of Minsk since 2021, having been appointed by Aliaksandr Lukashenka. He has issued high politically motivated sentences against citizens peacefully expressing critical opinions of the authorities on the streets and on the internet.; He is therefore responsible for serious violations of human rights or the repression of civil society and democratic opposition in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Ihar Aliaksandravich SHVEDAU,male,"Ihar Shvedau is a judge who has served in the Mahiliou Regional Court since 2020, having been appointed by Aliaksandr Lukashenka. He has issued politically motivated sentences against opponents of the Lukashenka regime, including against journalist Andrei Kuznechyk (6 years in prison), political prisoner Anton Shybut (5 years) and others who criticised the Belarusian authorities.; He is therefore responsible for serious violations of human rights or the repression of civil society and democratic opposition in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Irina Vladimirovna PODKOVYROVA,female,"Iryna Padkavyrava is a prosecutor. She has been associated with the prosecuting authorities since at least 2009, when she served as a senior prosecutor in the Gomel region. In 2022, she acted as a prosecutor in the trial of an independent journalist affiliated with TVP and Belsat TV. At the time, she requested a 4-year prison sentence for the journalist. She also took part in the consideration of appeals against sentences handed down for posting entries on Belarusian social media critical of the government and its officials. As a prosecutor, she supported the penalties, considering them adequate and fair.; She is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.",1,0,0,0,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Tatsiana Viktarauna SHOTSIK,female,"Tatsiana Shotsik is a judge who has served in the court of Leninsky district in Minsk since 2021, having been appointed by Aliaksandr Lukashenka. She has issued politically motivated sentences against citizens of Belarus who voiced their opinions against the President and the brutality of Belarusian law-enforcement structures. Igor Lednik, a political prisoner, who was sentenced by Shotsik to three years in prison, died on 20 February 2024.; Tatsiana Shotsik is therefore responsible for serious violations of human rights or the repression of civil society and democratic opposition in Belarus.",1,0,0,0,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Vasil Uladzimiravich SKOK,male,"Vasil Skok is a judge who has served in the Grodno Regional Court since 2003, having been appointed by Aliaksandr Lukashenka. He has issued politically motivated sentences against citizens of Belarus who voiced their opinions against the President, the regime and the brutality of Belarusian law-enforcement structures. He sentenced Andrey Sachevko to six years in a high-security penal colony.; He is therefore responsible for serious violations of human rights or the repression of civil society and democratic opposition in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Stanislau Uladzimiravich IVANIUTSENKA,male,"Stanislau Ivaniutsenka is a judge who has served in the the court of the Rechitsa district of the Gomel region since 2019, having been appointed by Aliaksandr Lukashenka. He has issued politically motivated sentences against citizens of Belarus who voiced their opinions against the President and the brutality of Belarusian law-enforcement structures. He ruled on the case of Polina Sharendo, a social activist from Belarus, who was detained in January 2021.; He is therefore responsible for serious violations of human rights or the repression of civil society and democratic opposition in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Aliaksey Anatolevich KHLYSZCZANKAU,male,"Aliaksey Klyshchankau is a judge who has served in the Gomel Regional Court since 2019, having been appointed by Aliaksandr Lukashenka. He has issued politically motivated sentences against citizens of Belarus who voiced their opinions against the President and the brutality of Belarusian law-enforcement structures. He sentenced Yuri Vlasov, a confidant of presidential candidate Svetlana Tikhanovskaya, to 6,5  years in a maximum-security penal colony.; Aliaksey Klyshchankau is therefore responsible for seriously undermining the rule of law and for the repression of civil society and democratic opposition in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Ihar Fiodaravich ZIAMTSAU,male,"Ihar Ziamtsau is a judge who has served in the Mogilev Regional Court since 2017, having been appointed by Aliaksandr Lukashenka. He has issued politically motivated sentences against citizens of Belarus who voiced their opinions against the President and the brutality of Belarusian law-enforcement structures.; He is therefore responsible for seriously undermining the rule of law and for the repression of civil society and democratic opposition in Belarus.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Aliaksei Iurievich KRIAKVIN,male,"Aliaksei Kriakvin is a propagandist for the State-owned ONT TV channel and is engaged in the production of propaganda material in support of the Lukashenka regime. In particular, he was directly involved in the work on ONT’s ‘special investigation’ about the criminal case of Viktor Babariko, in which data from the preliminary investigation were disclosed. He appears in television programmes, regularly criticising the actions of opponents of the Lukashenka regime and talking about the involvement of the West in popular unrest in Belarus. He is therefore supporting the Lukashenka regime.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Viktar Arkadzievich SHAUTSOU,male,"Viktar Shautsou is a businessman with business interests in Belarus.; In his role as honorary consul of the Philippines in Belarus, he is supporting the Lukashenka regime. Furthermore, he is benefitting from the regime, through his involvement in Reshenie Bank, which in turn has interests in and is involved in the Dudutki museum complex, which is benefitting from the Belarussian state budget.; Therefore, Viktar Shautsou is supporting and benefitting from the Lukashenka regime.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Volha Anatoleuna DUBOVIK,female,"Volha Dubovik is a Belarusian judge who serves in the court of the Maladzechna district of the Minsk region. She was appointed by Aliaksandr Lukashenka in 2020. She has issued politically motivated sentences, including against citizens of Belarus who protested against the fraudulent presidential elections of 2020. She also sentenced a citizen for acting in self-defence against law-enforcement brutality.; She is therefore responsible for seriously undermining the rule of law and for the repression of civil society and democratic opposition.",1,0,0,0,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Anton Genadzevich DUDAL,male,"Anton Dudal was a judge who served in the court of the Bobruisk district and the city of Bobruisk. He was appointed by Aliaksandr Lukashenka in 2019. He has issued politically motivated sentences, including against citizens of Belarus who voiced their opinions against the President. He sentenced a citizen for acting in self-defence against law-enforcement brutality. He transferred Andrey Sachevko to prison in Mahiliou.; Anton Dudal is therefore responsible for the repression of civil society and democratic opposition.; He remains active in the Lukashenka regime as the Chairman of Kirovsky District Court.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Mikalai Vasilievich SIARHEEVICH,male,"Mikalai Siarheevich was a Belarusian judge who served in the Zhlobinsky District Court of the Gomel Region He was appointed by Aliaksandr Lukashenka. He has issued politically motivated sentences against citizens of Belarus who voiced their opinions against the fraudulent presidential elections of 2020, including participants in the Zhlobin protests.; Mikalai Siarheevich is therefore responsible for the repression of civil society and democratic opposition.; He remains active in the Lukashenka regime as the Chairman of Chechersky District Court.",,,,,05-08-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Vitali Viktaravich SINILA,male,"Vitali Sinila is a Belarusian judge and chairman of the court of the Mostovsky district of the Grodno region. He was appointed by Aliaksandr Lukashenka. He issued sentences against a number of citizens of Belarus who voiced their opinions against the President and the regime’s authorities, e.g. Viktor Tsarikevich and Sergei Burak, for the dissent they expressed on social media and offline.; He is therefore responsible for the repression of civil society and democratic opposition.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Iryna Vasieuna PRADUN,female,"Iryna Pradun is a Belarusian judge and chairperson of the court of the Rogachev district of the Gomel region. She was appointed by Aliaksandr Lukashenka. She issued sentences against a large number of citizens of Belarus who voiced their opinions against the President. She also issued sentences against a number of individuals for their alleged participation in protests and for resisting the brutality of the Belarusian law enforcement authorities, e.g. in the case against Evgeny Kokhanovsky, who according to human rights defenders was coerced into pleading guilty to having taken part in protests.; She is therefore responsible for the repression of civil society.",1,0,0,0,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Vadzim Ivanavich MAZOL,male,"Vadzim Mazol is a Belarusian judge of the Pruzhany District Court of the Brest Region. He was appointed by Aliaksandr Lukashenka. He issued sentences against a large number of citizens of Belarus who voiced their opinions against the President and the regime’s law enforcement authorities, including on social media.; He is therefore responsible for the repression of civil society.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Nina Uladzimirauna SHASTAK,female,"Nina Shastak is a Belarusian judge of the Brest Regional Court. She was appointed by Aliaksandr Lukashenka. She issued sentences against a number of citizens of Belarus who voiced their opinions against the Belarusian regime’s authorities. She also considered appeals against sentences of peaceful demonstrators, confirming those sentences.; She is therefore responsible for the repression of civil society.",1,0,0,0,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Vera Viacheslavauna FILONIK,female,Vera Filonik is a Belarusian judge of the Brest Regional Court. She was appointed by Aliaksandr Lukashenka. She issued sentences against a large number of citizens of Belarus accused of having taken part in the protests against the Belarusian regime in August 2020.; She is therefore responsible for the repression of civil society.,1,0,0,0,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Iryna Leanidauna MAIKO,female,"Iryna Maiko is a Belarusian judge of the Minsk Regional Court. She was appointed by Aliaksandr Lukashenka. She issued sentences against citizens who voiced their opinions against the President and the regime’s authorities, e.g. Roman Yankouski and Mikhail Nemtsov, for the dissent they expressed on social media and offline.; She is therefore responsible for the repression of civil society.",1,0,0,0,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Vasili Vasilievich BIAGUN,male,"Vasily Biagun is a Belarusian judge who has served in the Gomel Regional Court since 2003. He was appointed by Aliaksandr Lukashenka. Biagun issued numerous rulings against opponents of the Belarusian authorities, including sentences against individuals for their activity on social media. He also issued politically motivated prison sentences against Nikita Slepenka (3 years) and Pavel Bobchenko (2 years).; He is therefore responsible for the repression of civil society.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
