Name,Gender,Reason,Activity_based,Profit_based,Status_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Igor Borisovich PONOMAREV,male,"Igor Ponomarev is the General Director of JSC Concern Granit-Electron, which produces automatic control systems for P-800 Oniks (Yakhont) missiles, which are used by Russian Armed Forces in the war of aggression against Ukraine.; Therefore, Igor Ponomarev is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. He is also associated with JSC Concern Granit-Electron.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Vladimir Georgievich PETRUSHENKO,male,"Vladimir Petrushenko is the General Director of JSC Design Bureau of Mechanical Engineering, which is a military industry company involved in developing weapons for the Russian Armed Forces. JSC Design Bureau of Mechanical Engineering is the lead developer for the Bal missile system, which is used by the Russian Armed Forces in the war of aggression against Ukraine.; In his role, Vladimir Petrushenko is supporting and implementing actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. He is also associated with JSC Design Bureau of Mechanical Engineering and JSC Tactical Missiles Corporation.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Igor Yurievich AFANASYEV,male,"Igor Afanasyev is the General Director of JSC NPO Elektromashina.; NPO Elektromashina supplies electrical equipment for various types of Russian weapons which are used by the Russian Armed Forces during in Russia’s war of aggression against Ukraine, such as KamAZ Typhoon, T-72, T-90, BMP-3 and ‘Gibka’ project. As the General Director of JSC NPO Elektromashina, Igor Yurievich Afanasyev fulfils orders from the Russian Ministry of Defence.; Therefore, Igor Afanasyev is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, in his role, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Yuri Konstantinovich ISAEV,male,"Yuri Isaev is a General Director in the Russian military industry company Temp-Avia. The company is specialised in producing navigation and automatic control systems, inertial control systems, inertial measurement units, gyrostabilisers, primary information sensors, attitude indicators and integrated backup flight navigation instrument systems. The contracting parties are other Russian military industry companies and the Russian Government itself. In particular, Temp-Avia produces basic attitude indicator AGB-96, which is used on Mi-8 helicopters of the Russian Armed Forces deployed in the war of aggression against Ukraine.; Therefore, in his role, Yuri Isaev is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Eduard Georgievich BAZHENOV,male,"Eduard Bazhenov is a General Director of the Russian military industry company JSC SDB Turbina. The company produces power solutions that are used by other Russian military industry companies for the fulfilment of state defence orders. JSC SDB Turbina produces gas turbines for MSTA-S howitzers that are used by the Armed Forces of the Russian Federation during Russia’s war of aggression against Ukraine.; Therefore, in his position, Eduard Bazhenov is supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Dmitry Alexandrovich SKOROPUPOV,male,"Dmitry Skoropupov is the General Director of JSC Uralcryomash. Uralcryomash supplies the Ministry of Defence of the Russian Federation under Russia’s state defence order. The company supplies naphthalene and oxygen transportation solutions for Roscosmos’ Vostochny Cosmodrome. In Vostochny Cosmodrome, satellites are launched for the Russian Army to identify targets in the Russian war of aggression against Ukraine. Moreover, as a longtime Deputy for the Nizhny Tagil City Duma, he supports Russia’s war of aggression against Ukraine by providing humanitarian assistance to the so-called Donetsk and Lugansk People’s Republics.; Therefore, in his role, Dmitry Skoropupov is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Andrey Leonidovich TERLIKOV,male,"Andrey Terlikov is the General Director of JSC ‘UKBTM’. The company develops and modernises T-72 and T-90 tanks for the Armed Forces of the Russian Federation, used in Russia’s war of aggression against Ukraine.; Therefore, in his role, Andrey Terlikov is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Boris Yakovlevich VOLOGDIN,male,"Boris Vologdin is the General Director of JSC Tomsk Electrotechnical Plant. The company is a supplier of the Armed Forces of the Russian Federation. JSC Tomsk Electrotechnical Plant modernises T-90 with the cooperation and under the management of its parent company Uralvagonzavod.; Therefore, in his role, Boris Vologdin is supporting and implementing actions and policies, which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Igor Akhmedovich BEKBULATOV,male,"Igor Bekbulatov is the General Director of Corporation Proekt-technika, a Russian military industry company. The company produces special purpose vehicles, such as MTP-A2.7 and MTP-A2.1, which are used by the Russian Armed Forces in the war of aggression against Ukraine.; Therefore, in his position, Igor Bekbulatov is supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Valentina Frantsevna KAMYNINA,female,"Valentina Kamynina is a judge of the Kyiv District Court of the city of Simferopol, Crimea. She has been appointed by the President of the Russian Federation Vladimir Putin. She systematically prosecutes citizens of Ukraine for political reasons, abusing anti-extremism and anti-terrorism legislation. She has repeatedly confirmed and extended the arrest of Crimean Tatars on charges of belonging to organisations banned in the Russian Federation.; Kamynina extended the arrest of a Crimean Tatar, journalist and media coordinator of the human rights association ‘Crimean Solidarity’ Nariman Memedeminov, as well as a military pensioner and former captain of the Ukrainian ship ‘Slavutich’ Alexey Kiselyov. Those who were arrested and sentenced by Kamynina were repeatedly recognised as political prisoners.; Therefore, Valentina Kamynina is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,"Russian, Ukrainian"
Andrey Vladimirovich KOZLOV,male,"Andrey Kozlov is the General Director of Joint Stock Company NPO Elektromechaniki, a Russian military industry company that produces parts for Iskander missiles which are used by the Russian Armed Forces in the war of aggression against Ukraine.; Therefore, in his position, Andrey Kozlov is supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Olga Pavlovna KUZNETSOVA,female,"Olga Kuznetsova is a judge of the Kyiv District Court of the city of Simferopol, Crimea. She has been appointed by the President of the Russian Federation Vladimir Putin. She systematically prosecutes Ukrainian citizens for political reasons, abusing anti-extremism and anti-terrorism legislation. She has repeatedly arrested and extended the arrest of Crimean Tatars on charges of belonging to organisations banned in Russia. Kuznetsova sentenced Crimean Tatars Ruslan Abdurakhmanov and Rustem Gugurik, despite the lack of evidence linking them to a paramilitary group. She extended the arrest of Crimean nurse and civil activist Irina Danilovich, whose release was demanded by the United Nations. Those who were arrested and sentenced by Kuznetsova were repeatedly recognised as political prisoners.; Therefore, Olga Kuznetsova is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexander Nikolaevich USTINOV,male,"Alexander Ustinov is a General Director of the Russian military industry company JSC Machine-Building Plant Arsenal. The company is a subject of Russian state defence orders and is engaged in the production of Lotos reconnaissance satellites and AK-176M naval guns. Lotos is used by the Armed Forces of the Russian Federation during Russia’s war of aggression against Ukraine for target identification and AK-176M naval guns are installed in the Russian Navy ships that shell Ukrainian troops.; Therefore, Alexander Ustinov is supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Sergey Victorovich PITIKOV,male,"Sergey Pitikov is the General Director of the JSC RPC KBM. The company supplies weapons to the Russian Armed Forces under Russia’s state defence orders. JSC RPC KBM produces and supplies the Russian Armed Forces with Khrizantema (Chrysanthemum), Tochka-U, Iskander and Kinzhal missile systems. Those weapons are being currently used by the Russian Armed Forces in the Russian war of aggression against Ukraine.; Therefore, in his position, Sergey Pitikov is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Moreover, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Nail Shavketovich LATYPOV,male,"Nail Latypov is the Director of JSC Kazan Experimental Design Bureau Soyuz. JSC Kazan Experimental Design Bureau Soyuz is a Russian military-industrial state enterprise that develops solid propellant rocket engines for missile systems deployed by the Russian Armed Forces. Moreover, JSC Kazan Experimental Design Bureau Soyuz is part of the Joint Stock Company Almaz-Antey air and space defence corporation, a Russian state-owned arms manufacturer that develops anti-aircraft defence and cruise missile systems for the Russian military.; Therefore, in his capacity as Director of JSC Kazan Experimental Design Bureau Soyuz, Nail Latypov is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Moreover, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, Nail Latypov is associated with the Joint Stock Company Almaz-Antey air and space defence corporation.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Nikolay Alekseyevich OVCHINNIKOV,male,"Nikolay Ovchinnikov is the General Director of Russian military industry company Zavod no 9. The company manufactures towed guns, including the D-30A howitzer, and tank guns for T-62, T-72 and T-90 tanks. D-30 howitzers and T-62, T-72 and T-90 tanks are used by the Russian Armed Forces during Russia’s war of aggression against Ukraine. Moreover, the company is a supplier of the Russian Armed Forces.; Therefore, in his position, Nikolay Ovchinnikov is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Moreover, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexander Matveevich MARKMAN,male,"Alexander Markman is the General Director of JSC Production Association Strela. The company supplies weapons to the Russian Armed Forces under Russia’s state defence orders. JSC Strela produces Oniks (Onyx) rockets and beam holders for Su-30. Both Oniks and Su-30 are used by the Russian Armed Forces in Russia’s war of aggression against Ukraine. He is active in the Central Council of SoyuzMash Russia LLC, which openly supports the politics of President of the Russian Federation Vladimir Putin, and his bid for presidency.; Therefore, Alexander Markman is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Moreover, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexei Yuryevich KRIVORUCHKO,male,"Alexei Krivoruchko is a Russian military figure and manager. He is the Deputy Defence Minister of the Russian Federation responsible for logistics, technical support and arms purchases for the Russian Armed Forces. Accordingly, he is responsible for Russia’s war of aggression against Ukraine. He is also a Board Member of Tactical Missiles Corporation, a supplier of weapons to the Ministry of Defence of the Russian Federation under a state defence order. He is also a Supervisory Board Member of Promsvyazbank PJSC, a state-owned bank which operates in the Crimea.; Therefore, Alexei Krivoruchko is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Moreover, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Andrey Petrovich KAZAZAEV,male,"Andrey Kazazaev is the General Director of OJSC Plant named after V.A. Degtyarev. He is responsible for the fulfilment of Russian state defence orders for arms used by the Russian Armed Forces during Russia’s war of aggression against Ukraine. As the General Director of the company, he publicly supports the ongoing Russian aggression against Ukraine.; Therefore, in his position, Andrey Kazazaev is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Moreover, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Galina Alexandrovna KHULAPOVA (KASHIRSKAYA),female,"Galina Khulapova is a judge of the Kyiv District Court of the city of Simferopol, Crimea. She has been appointed by the President of the Russian Federation Vladimir Putin. She systematically prosecutes Ukrainian citizens for political reasons, abusing anti-extremism and anti-terrorism legislation. She has repeatedly arrested Crimean Tatars on charges of belonging to organisations banned in Russia that are not banned in Ukraine. Khulapova fined journalist Rolan Osmanov for his professional activities, as well as participants in spontaneous gatherings of Crimean Tatars protesting repression by Russian security services. Those whom she arrested and sentenced were repeatedly recognised as political prisoners.; Therefore, Galina Khulapova is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,"Russian, Ukrainian"
Anton Sergeyevich TSYKURENKO,male,"Anton Tsykurenko is a judge of the Kyiv District Court of the city of Simferopol, Crimea. He has been appointed by the President of the Russian Federation Vladimir Putin. Tsykurenko makes politically motivated court decisions on charges against Ukrainian citizens, such as Oleg Prikhodko, who opposed the illegal annexation of Crimea and Sevastopol and the repressive policies of the occupation authorities towards the Crimean Tatars. He arrested lawyer Emil Kurbedinov, who defended Crimean Tatars and Ukrainian activists who were persecuted by Russian authorities for political reasons. Tsykurenko also arrested Crimean Tatar Mumine Salieva, the wife of political prisoner Seyran Saliev, for posts on social networks and other Crimean Tatar women for peaceful assembly during the detention of compatriots.; Anton Tsykurenko systematically prosecutes Ukrainian citizens for political reasons, abusing anti-extremism and anti-terrorism legislation. Those whom he arrested and sentenced were repeatedly recognised as political prisoners.; Therefore, Anton Tsykurenko is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,"Ukrainian,"
Boris Ivanovich EFREMOV,male,"Boris Efremov is the Director of JSC MMZ (a.k.a. Mariyskiy Machine-Building Plant). JSC MMZ is a Russian military-industrial state enterprise that develops control systems for air defence, including the S-300V anti-aircraft missile system, deployed by the Russian Armed Forces. Moreover, JSC MMZ is part of the Joint Stock Company Almaz-Antey air and space defence corporation, a Russian state-owned arms manufacturer that develops anti-aircraft defence and cruise missile systems for the Russian military.; Therefore, in his capacity as CEO of JSC MMZ, Boris Efremov is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Additionally, he is materially supporting and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, Boris Efremov is associated with the Joint Stock Company Almaz-Antey air and space defence corporation.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Igor Anatolievich MIROSHNICHENKO,male,"Igor Miroshnichenko is the Director of JSC Saturn. JSC Saturn is a Russian military-industrial state enterprise that develops radio-electronic equipment for anti-aircraft missile systems deployed by the Russian Armed Forces. Moreover, JSC Saturn is part of the Joint Stock Company Almaz-Antey air and space defence corporation, a Russian state-owned arms manufacturer that develops anti-aircraft defence and cruise missile systems for the Russian military.; Therefore, in his capacity as Director of JSC Saturn, Igor Miroshnichenko is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Additionally, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, Igor Miroshnichenko is associated with the Joint Stock Company Almaz-Antey air and space defence corporation.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Nikolai Vladimirovich KLEIN,male,"Nikolai Klein is the Director of JSC MZIK (a.k.a. Kalinin Machine-Building Plant). JSC MZIK is a Russian military-industrial state enterprise that develops combat equipment for the S-300V anti-aircraft missile system and the BUK-M1 anti-aircraft missile system deployed by the Russian Armed Forces. Moreover, JSC MZIK is part of the Joint Stock Company Almaz-Antey air and space defence corporation, a Russian state-owned arms manufacturer that develops anti-aircraft defence and cruise missile systems for the Russian military.; Therefore, in his capacity as Director of JSC MZIK, Nikolai Klein is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Additionally, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, Nikolai Klein is associated with the Joint Stock Company Almaz-Antey air and space defence corporation.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Sergey Ivanovich ASTAFUROV,male,"Sergey Astafurov is the Director of JSC STC Promtekhaero (a.k.a. Scientific and Technical Center for Industrial Technologies and Air Navigation Systems). JSC STC Promtekhaero is a Russian military-industrial state enterprise that develops radio transmission and navigation equipment deployed by the Russian Armed Forces. Moreover, JSC STC Promtekhaero is part of the Joint Stock Company Almaz-Antey air and space defence corporation, a Russian state-owned arms manufacturer that develops anti-aircraft defence and cruise missile systems for the Russian military.; Therefore, in his capacity as Director of JSC STC Promtekhaero, Sergey Ivanovich Astafurov is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Additionally, he supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, Sergey Astafurov is associated with the Joint Stock Company Almaz-Antey air and space defence corporation.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Belarusian
Vladimir Mikhailovich MEDVEDEV,male,"Vladimir Medvedev is the Director of JSC GosNIIP (a.k.a. State Scientific Research Institute Of Instrument Making). JSC GosNIIP is a Russian military-industrial state enterprise that develops, inter alia, control systems for anti-submarine and cruise missiles deployed by the Russian Armed Forces. Moreover, JSC GosNIIP is a subsidiary of the Joint Stock Company Almaz-Antey air and space defence corporation, a Russian state-owned arms manufacturer that develops anti-aircraft weaponry and cruise missile systems for the Russian military.; Therefore, in his capacity as Director of JSC GosNIIP, Vladimir Medvedev is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Additionally, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.; Furthermore, Vladimir Medvedev is associated with the Joint Stock Company Almaz-Antey air and space defence corporation.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Ukrainian and/or Russian
Grigoriy Igorevich GRIGORIEV,male,"Grigoriy Grigoriev is the General Director and CEO of the logistics company LLC NOVELCO involved in the ‘parallel import’ to Russia of goods falling under Union restrictive measures. Therefore, in his capacity as the General Director and CEO of LLC NOVELCO, he is significantly frustrating the provisions of Decision 2014/512/CFSP and Regulation (EU) No 833/2014.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Ruslan Rustemovich BULATOV,male,"Ruslan Bulatov is the General Director of LLC Testkomplekt. LLC Testkomplekt supplies goods falling under Union restrictive measures to the Russian Federation. In particular, LLC Testkomplekt offers wide range of analogue-to-digital components, microcontrollers, diodes and sensors that cannot be exported to the Russian Federation. Furthermore, LLC Testkomplekt is a supplier of Radiopriborsnab, a subsidiary of Concern Radioelectronic Technologies (KRET), Russia’s major developer and manufacturer of military radio-electronic products.; Therefore, in his capacity as the General Director of LLC Testkomplekt, Ruslan Bulatov is supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, he is significantly frustrating the provisions of Decision 2014/512/CFSP and Regulation (EU) No 833/2014.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Pavel Aleksandrovich SLUCHAK,male,"Pavel Sluchak is the General Director of OJSC Orsha Aircraft Repair Plant. OJSC Orsha Aircraft Repair Plant is a Belarusian state-owned enterprise that repairs and modernises aircraft. OJSC Orsha Aircraft Repair Plant overhauls and modernises helicopters (Mi-24 and Mi-35) which are used by the Russian Armed Forces in the war of aggression against Ukraine.; In his capacity as General Director of OJSC Orsha Aircraft Repair Plant, Pavel Sluchak is supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Belarusian
Denis Aleksandrovich DIDENKO,male,"Denis Didenko is a judge of the Kyiv District Court of the city of Simferopol, Crimea. He has been appointed by the President of the Russian Federation Vladimir Putin. Didenko made politically motivated court decisions on charges against Ukrainian citizens, such as Oleg Prikhodko, who opposed the illegal annexation of Crimea and Sevastopol and the repressive policies of the occupation authorities towards the Crimean Tatars, and journalists, such as Gulsum Khalilova, who were covering protests of Ukrainian activists and Crimean Tatars in the Kherson region. He repeatedly arrested Crimean Tatars, such as Riza Reshetov, for participating in meetings dedicated to the detainees.; Denis Didenko systematically prosecutes Ukrainian citizens for political reasons, abusing anti-extremism and anti-terrorism legislation. Those whom he arrested and sentenced were repeatedly recognised as political prisoners.; Therefore, Denis Didenko is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Ruslan Rinatovich SHAMBAZOV,male,"Ruslan Shambazov is a police officer of the Center for Countering Extremism of the Ministry of Internal Affairs for Crimea. Shambazov participated in and led politically motivated persecutions of Ukrainian citizens in Crimea, including those whose activities are of a human rights nature, namely lawyers, journalists and human rights activists. He initiated and supervised the arrests of lawyers Emil Kurbedinov and Edem Semedlyaev. Ruslan Shambazov organised the persecution of human rights activists and journalists for their professional activities and anti-war statements. He initiated the administrative prosecution of Abdureshit Dzhepparov, Remzi Bekirov and Rolan Osmanov on far-fetched politically motivated grounds. Shambazov repeatedly initiated and led mass unfounded and illegal detention of Crimean Tatars, who gathered near the courts to support their arrested compatriots.; Therefore, Ruslan Shambazov is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Valeriy Petrovich SHATILO,male,"Valeriy Shatilo is the Director of OJSC 2566 Plant for the Repair of Radio-Electronic Weapons. The enterprise specialises in the repair and modernisation of weapons and air defence equipment, as well as other complex radio-electronic equipment and military products. OJSC 2566 Radioelectronic Armament Repair Plant is providing maintenance and repair services to the Russian Armed Forces.; In his capacity as Director of OJSC 2566 Plant for the Repair of Radio-Electronic Weapons, Valeriy Shatilo is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Belarusian
Vladimir Vladimirovich ARTYAKOV,male,"Vladimir Artyakov is a Russian manager. As the First Deputy General Director of Rostec State Corporation, he is responsible for the implementation of state defence orders for the Armed Forces of the Russian Federation. He also cooperates with the Russian Government, which allows Rostec to test new military solutions during the Russian aggression against Ukraine.; Therefore, Vladimir Artyakov is supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Moreover, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
