Olga Pavlovna KOLUDAROVA,female,"Olga Koludarova is the Minister of Education and Science of the so-called ‘Donetsk People’s Republic’. She is one of the persons involved in the deportation of children from Ukraine to re-educate them in the Russian Federation. In her re-education programmes, she cooperates with Ramsan Kadyrov and the ‘Movement of the First’, a state-led youth organisation in the Russian Federation, which was created in December 2022 at the initiative of President of the Russian Federation Vladimir Putin to provide educational activities, including of a militarised nature, for children between the ages of 6 to 18, based on ‘traditional Russian spiritual and moral goals’.; Furthermore, Olga Koludarova aims to synchronise the legislation of the so-called ‘Donetsk People’s Republic’ and the Russian Federation in the educational sphere. Therefore, Olga Koludarova is supporting and implementing actions and policies that undermine the territorial integrity and sovereignty of Ukraine.",1,0,0,0,24-06-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Olga Pavlovna KUZNETSOVA,female,"Olga Kuznetsova is a judge of the Kyiv District Court of the city of Simferopol, Crimea. She has been appointed by the President of the Russian Federation Vladimir Putin. She systematically prosecutes Ukrainian citizens for political reasons, abusing anti-extremism and anti-terrorism legislation. She has repeatedly arrested and extended the arrest of Crimean Tatars on charges of belonging to organisations banned in Russia. Kuznetsova sentenced Crimean Tatars Ruslan Abdurakhmanov and Rustem Gugurik, despite the lack of evidence linking them to a paramilitary group. She extended the arrest of Crimean nurse and civil activist Irina Danilovich, whose release was demanded by the United Nations. Those who were arrested and sentenced by Kuznetsova were repeatedly recognised as political prisoners.; Therefore, Olga Kuznetsova is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-02-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Olga Petrovna GRYAZNOVA,female,"Member of the so-called ‘People’s Council’ of the so-called ‘Donetsk People’s Republic’. Has therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Olga Sergeyevna ZABRALOVA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Olga VOLKOVA,female,"Olga Volkova is Head of the non-governmental organisation ‘Delfini’. In this role, she has been responsible for the illegal deportation of Ukrainian children from the occupied territories of Ukraine to the Republic of Belarus. Olga Volkova is one of the key persons involved in the forcible deportation of Ukrainian children to Belarus and their subsequent illegal adoption by Russian and Belarusian families. Olga Volkova has organised and facilitated the movement of children from Ukraine to Belarus and has coordinated with members of Belarus’s regime to facilitate the movement of children from Ukraine to Russia prior to transporting them to Belarus. Under Volkova’s leadership, Ukrainian children are ideologically indoctrinated. Children are forced to attend educational programmes which are actively supporting Russian state propaganda and promoting the idea that Ukraine should be an integral part of Russia. Her actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order.; Therefore, Olga Volkova is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-02-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Olga Valerievna POZDNYAKOVA / Olga Valeryevna POZDNYAKOVA,female,"Former ‘Chairperson’ of the ‘Central Electoral Commission’ of the so-called ‘Donetsk People’s Republic’. In this capacity, she participated in the organisation of the so-called ‘elections’ of 11 November 2018 in the so-called ‘Donetsk People’s Republic’, and thereby actively supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.; Former head of the Directorate for Domestic Policy within the administration of the so-called ‘Head of the Donetsk People’s Republic’.; She is the director of the Nekrasov Fund, a social and cultural organisation based in Donetsk and funded by businessperson Vladimir Nekrasov, participating in activities that promote the policies of the leadership of the so-called ‘Donetsk People’s Republic’.",1,0,0,0,10-12-2018,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Olga Vasilevna PILIPENKO,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Olga Victorovna TIMOFEYEVA,female,"Member of the State Duma who ratified the government decisions of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic.",1,0,0,0,25-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Olga Vladimirovna KOROBOVA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Olga Vladimirovna NIKISHINA,female,"Olga Nikishina is Deputy Head of the Department for Supporting the Activities of the Russian Presidential Commissioner for Children’s Rights. The Russian Federation is involved in the illegal transportation of Ukrainian children to Russia and their adoption by Russian families. Those actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order.; As Deputy Head of the Department for Supporting the Activities of the Russian Presidential Commissioner for Children’s Rights, she is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, she is associated with Maria Lvova-Belova.",1,0,0,0,23-02-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Olga Vladimirovna SKABEYEVA,female,"Ms. Olga Skabeyeva is a journalist of the state-owned TV station Rossiya-1. Together with her husband Yevgeniy Popov, she hosts the most popular political talk-show in Russia, ‘60 Minutes’, where she has spread anti-Ukrainian propaganda, and promoted a positive attitude to the annexation of Crimea and the actions of separatists in Donbas.; In her TV show she consistently portrayed the situation in Ukraine in a biased manner, depicting the country as an artificial state, sustained both militarily and financially by the West and thus – a Western satellite and tool in NATO’s hands. She has also diminished Ukraine’s role to ‘modern anti-Russia’. Moreover, she has frequently invited such guests as Mr Eduard Basurin, the Press Secretary of the Military Command of so-called ‘Donetsk People’s Republic’ and Mr Denis Pushilin, head of the so-called ‘Donetsk People’s Republic’. She expelled a guest who did not comply with Russian propaganda narrative lines, such as ‘Russian world’ ideology. Ms. Skabeyeva appears to be conscious of her cynical role in the Russian propaganda machine, together with her husband.; Therefore, she is responsible for actively supporting or implementing, actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, as well as stability and security in Ukraine.",1,0,0,0,28-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Olga Yevgenyevna BAS,female,"Member of the Federation Council of the Russian Federation since 20 December 2022, as the representative of the illegally annexed so- called ‘Luhansk People’s Republic’. In taking on and acting in this capacity, she is therefore supporting actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,25-02-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Polina Sergeevna GAGARINA,female,"Polina Gagarina is a Russian singer, actress, song writer and model.; Polina Gagarina regularly performs in the framework of State propaganda events, for example to celebrate the illegal annexation of four Ukrainian regions or the anniversary of the annexation of Crimea. She thus supports actions which undermine the territorial integrity of Ukraine.; Since the beginning of Russia’s war of aggression against Ukraine, Polina Gagarina has been able to generate significant revenue through her frequent participation in state-sponsored propaganda events and programmes. She therefore benefits from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",1,1,0,0,24-06-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Polina Viktorovna KRYUCHKOVA,female,"Polina Kryuchkova is Deputy Minister of the Russian Ministry of Economic Development. During her administration, the Ministry of Economic Development has been involved in activities to undermine and threaten the territorial integrity of Ukraine, including measures to explore the economic potential of the annexed Ukrainian regions (Kherson, Zaporizhzhia, the so-called ‘Donetsk People’s Republic’ and ‘Luhansk People’s Republic’) as well as activities to support war economy measures of the Russian government. Polina Kryuchkova is therefore responsible for activities that undermine and threaten the territorial integrity of Ukraine, and she is a natural person supporting the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",1,0,0,0,25-02-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Raisa Vasilyevna KARMAZINA,female,"Member of the State Duma who ratified the government decisions of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic.",1,0,0,0,25-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Rima Akberdinowna BATALOVA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Rimma Amirovna UTYASHEVA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Rimma Fyodorovna GALUSHINA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Roza Basirovna CHEMERIS,female,"Member of the State Duma who ratified the government decisions of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic.",1,0,0,0,25-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
"Sardana Vladimirovna AVKSENTYEVA, née GOGOLEVA",female,"Member of the State Duma who ratified the government decisions of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic.",1,0,0,0,25-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Anatolievna KUMANOVA,female,"Member of the so-called ‘People’s Council’ of the so-called ‘Donetsk People’s Republic’. Has therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Anatolievna MALAKHOVA,female,"So-called ‘Deputy Chairperson of the Government’ and former ‘Minister of Labour and Social Policy’ of the so-called ‘Luhansk People’s Republic’. In taking on and acting in this capacity, she has actively undermined the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Anatolievna MAYBORODA,female,"Svetlana Mayboroda is the Head of the so-called State Service for Family and Children Affairs in the so-called Donetsk People’s Republic. In this role, she has been responsible for the illegal deportation of Ukrainian children to Russia. Svetlana Mayboroda is one of the key persons involved in the forcible deportation of Ukrainian children to Russia and their subsequent illegal adoption by Russian families. Her actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order.; Therefore, Svetlana Mayboroda is responsible for implementing actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, and stability or security in Ukraine.",1,0,0,0,23-02-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukrainian,Ukraine,EU
Svetlana Borisovna SAVCHENKO,female,"Former Member of the State Duma, elected from the illegally annexed Autonomous ‘Republic of Crimea’.; Former Member of the Duma Committee on Culture.; She has been a member of the Supreme Council of the Autonomous ‘Republic of Crimea’ since 2012 and as of March 2014 supported the integration of the illegally annexed Crimea and Sevastopol into the Russian Federation. In September 2014, Savchenko was elected to the State Council of the so-called ‘Republic of Crimea’. She has defended the illegal annexation of Crimea and Sevastopol on numerous occasions in public statements, including interviews published on the c-pravda.ru website on 2 April 2016 and 20 August 2016. She has been awarded with the Russian State order ‘For duties to the motherland’ – II degree in 2014 and with the order ‘For loyalty to duty’ by the ‘authorities’ of the ‘Republic of Crimea’ in 2015.; She is an advisor to the Chairman of the State Council of the ‘Republic of Crimea’.; Remains active in supporting separatist actions and policies.",1,0,0,0,09-11-2016,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Evgenievna BALANOVA,female,"Svetlana Balanova is the head of National Media Group (NMG) – a media holding – which is the founder of 28 media enterprises in Russia, including Channel One, Channel 5, REN TV and STS, 78.ru, the national newspaper Izvestia, Delovoy Peterburg and others. She was included in the list of ‘1500 warmongers’ compiled by the Free Russia Forum. Media controlled by NMG is actively spreading propaganda and disinformation related to Russia’s war of aggression against Ukraine.; Svetlana Balanova is also the head of the Public Council under Roskomnadzor. In this position she is responsible for strengthening the fight against ‘extremist and illegal content’ online. She is therefore supporting actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,16-12-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Svetlana Fiodorovna GIZAY,female,"Member of the so-called ‘People’s Council’ of the so-called ‘Luhansk People’s Republic’. Has therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Nikolaevna PODLIPAEVA,female,"So-called ‘Deputy Chairperson of the Government’ and former ‘Minister of Economic Development’ of the so-called ‘Luhansk People’s Republic’. In taking on and acting in this capacity, she has actively undermined the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Petrovna GORYACHEVA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Sergeevna ZHUROVA,female,"First Deputy Chairman of the Committee on Foreign Affairs, State Duma. On 20 March 2014 she voted in favour of the draft Federal Constitutional Law ‘on the acceptance into the Russian Federation of the “Republic of Crimea” and the formation within the Russian Federation of new federal subjects – the “Republic of Crimea” and the City of Federal Status Sevastopol’.; On 3 October 2022 she voted in favour of the bills on the ratification of treaties on accession of the Donetsk and Luhansk People’s Republics and the Kherson and Zaporozhizhia regions to the Russian Federation.; She therefore supports actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,12-09-2014,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Vadimovna KHVOROSTIAN,female,"Member of the so-called ‘People’s Council’ of the so-called ‘Luhansk People’s Republic’. Has therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Victorovna BESSARAB,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Viktorovna RAZVOROTNEVA,female,"Member of the State Duma who ratified the government decisions of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic.",1,0,0,0,25-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Svetlana Vladimirovna SAVELYEVA,female,"Svetlana Savelyeva is the CEO of M Leasing LLC. M Leasing LLC is a Russian shipping company providing logistical support to the Ministry of Defence of the Russian Federation. In particular, M Leasing LLC is involved in a military transportation network of Russian cargo vessels shipping North Korean armaments from Pyongyang to military facilities in the Russian port of Dunai. Subsequently, North Korean munitions transported by M Leasing LLC are transferred to depots on Russia’s western border to be deployed in Russia’s war of aggression against Ukraine.; Therefore, in her capacity as CEO of M Leasing LLC, Svetlana Savelyeva is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",1,1,0,0,23-02-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Svetlana Yanovna ALYOSHINA,female,"Svetlana Alyoshina is a deputy of the so-called “People’s Council” of the so-called “Luhansk People’s Republic” and a member of its Committee on Construction, Housing and Utilities, Energy, Transport and Communications.; In taking on and acting in this capacity, she is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,24-02-2025,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Svetlana Yevgenyevna SAVITSKAYA,female,"Member of the State Duma who ratified the government decisions of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic.",1,0,0,0,25-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Tamara Ivanovna FROLOVA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Tatiana Aleksandrovna NAVKA,female,"Tatiana Navka is the wife of Dmitry Peskov, press secretary of the President of the Russian Federation, Vladimir Putin, who has been listed under Decision 2014/145/CFSP.; Tatiana Navka is a co-owner of companies and property located in, inter alia, the Crimean peninsula, which was illegally annexed by the Russian Federation. She is therefore supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine. Additionally, she is associated with a listed person who has actively supported actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, as well as stability and security in Ukraine.",1,0,1,1,03-06-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Tatiana Anatolyevna SAKHAROVA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Tatiana Georgievna BRATCHENKO,female,"Tatiana Bratchenko was the director of the Kherson Regional Museum. In this role, she voluntarily and deliberately helped the Russian security forces to empty the museum of its artefacts. She publicly supported Russia’s control over the Kherson region and supported the illegal annexation of the territory.; Tatiana Bratchenko is responsible for supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-06-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukrainian,Ukraine,EU
Tatiana Georgievna LOBACH,female,"Member of the State Duma of the Russian Federation since 19 September 2021. Elected from the illegally annexed City of Sevastopol in the so-called ‘Sevastopol constituency’.; Member of the ruling United Russia party.; In taking on and acting in this capacity, she has worked for further integration of the illegally annexed City of Sevastopol into the Russian Federation. Furthermore, she voted in favour of resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’. Thereby she has actively supported actions and implemented policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,21-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Tatiana Nikolaevna MOSKALKOVA,female,"Tatiana Moskalkova is the Commissioner for Human Rights of the Russian Federation. In that capacity, she serves as a key government interlocutor, actively promoting official narratives that deny the existence of Russian ‘filtration’ and deportation practices implemented vis-à-vis the Ukrainian population. Authoritative sources confirm that ‘filtration’ camps are part of a major Russian effort to ‘filter’ the Ukrainian population as a means of suppressing Ukrainian resistance and enforcing loyalty among the remaining population. As part of Russia’s ‘filtration’ operations, Russia’s forces and proxies have interrogated, detained, and forcibly deported between 900 000  and 1,6 million Ukrainian citizens, including thousands of children.; In her various public appearances, Tatiana Moskalkova has continuously denied that the deportation of Ukrainian citizens is taking place, thus actively spreading disinformation on behalf of, and to the benefit of, the Government of the Russian Federation.; Therefore, Tatiana Moskalkova is responsible for implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,25-02-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Tatiana Petrovna LARIONOVA,female,"Member of the State Duma who, on 21 December 2022, voted in favour of the draft bill No. 242406-8 ‘On the contract system’, according to which the right to regulate public procurement in the four illegally annexed Ukrainian territories and regions was arrogated to the Russian government.; Therefore, she supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,25-02-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Tatiana Victorovna BUTSKAYA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Tatyana Alekseevna KUSAYKO,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Tatyana Alexandrovna ILYUSHNIKOVA,female,"Tatyana Ilyushnikova is Deputy Minister of the Russian Ministry of Economic Development. During her administration, the Ministry of Economic Development has been involved in activities to undermine and threaten the territorial integrity of Ukraine, including measures to explore the economic potential of the annexed Ukrainian regions (Kherson, Zaporizhzhia, the so-called ‘Donetsk People’s Republic’ and ‘Luhansk People’s Republic’) as well as activities to support war economy measures of the Russian government. Tatyana Ilyushnikova is therefore responsible for activities that undermine and threaten the territorial integrity of Ukraine, and she is a natural person supporting the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",1,0,0,0,25-02-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
