591,Ismail QAANI,male,Iran,"Ismail Qaani is the Commander of the EU-listed Islamic Revolutionary Guard Corps Qods Force (IRGC-QF).; The IRGC-QF is responsible for orchestrating a network of regional militias that have aggressively expanded Iran’s military influence across the Arab world in recent decades.; Under Qaani’s command, the IRGC-QF facilitates and supports unmanned aerial vehicle (UAV) and missile attacks by transferring Iranian weapons to militias in the Middle East and Red Sea region.; Under Qaani’s orders, the IRGC-QF enables and supports the drone and missile attacks by Houthis.; Therefore, in his capacity as leader of the IRGC-QF, Ismail Qaani is involved in transferring Iran’s missiles and UAVs to armed groups and entities undermining peace and security in the Middle East and Red Sea region.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_359_2011_12 April_2011,02011R0359_20240913,http://data.europa.eu/eli/reg/2023/1529/2024-10-14,31-05-2024,EU
592,Afshin Khaji FARD,male,Iran,"Afshin Khaji Fard is the head of the EU-listed Iranian Aviations Industries Organisation (IAIO), a state-owned company under the authority of the EU-listed Ministry of Defence and Armed Forces Logistics (MODAFL).; The IAIO is responsible for planning and managing Iran’s military aviation industry, including developing unmanned aerial vehicles (UAVs).; In his capacity as head of the IAIO, Fard has publicly promoted Iran’s UAV industry and frequently stated that the IAIO is actively involved in innovating Iran’s UAVs.; Therefore, Afshin Khaji Fard is supporting and involved in Iran’s UAV programme.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_359_2011_12 April_2011,02011R0359_20240913,http://data.europa.eu/eli/reg/2023/1529/2024-10-14,31-05-2024,EU
593,Behnam SHAHRIYARI,male,Iran,"Behnam Shahriyari is a prominent official of the Islamic Revolutionary Guard Corps (IRGC) Quds Force Unit 190, involved in the logistical aspects of transferring weapons, including rockets and missiles, to Iranian-aligned armed groups in Syria, Lebanon, Iraq and the Occupied Palestinian Territories.; Behnam Shahriyari is therefore involved in the transfer of missiles to armed groups and entities undermining peace and security in the Middle East and the Red Sea region.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_359_2011_12 April_2011,02011R0359_20240913,http://data.europa.eu/eli/reg/2023/1529/2024-10-14,14-10-2024,EU
594,Ali SHADMANI,male,Iran,"Ali Shadmani is the deputy coordinator of the EU-listed Islamic Revolutionary Guard Corps (IRGC) Khatam al-Anbiya Central Headquarters (KCHG) and thus associated with an EU-listed entity.; The KCHG is the central entity in the command chain of Iran’s armed forces, making operational military decisions and coordinating between Iran’s conventional army (Artesh) and the IRGC, which both procure and deploy unmanned aerial vehicles (UAVs). The KCHG’s mission is to oversee offensive and defensive operations, including through its regional and thematic headquarters, such as those in the Persian Gulf and the Gulf of Oman, which report to the main headquarters. It is also responsible for planning and coordinating joint military operations, including drills. Preceding IRGC and Artesh in the command chain, thereby overseeing all of Iran’s armed forces, intelligence and EU-listed Khatam al-Anbiya Construction Headquarters, the KCHG is at the core of Iran’s military forces and is involved in the development of Iran’s UAV programme.; As deputy coordinator of the KCHG, Shadmani has been actively promoting Iran’s defence capabilities, including drones and missiles, on multiple occasions, including in Russia, in recent years.; Therefore, Ali Shadmani is associated with an EU-listed entity involved in Iran’s UAV and missile programme and is involved in transferring UAVs to Russia in support of its war of aggression against Ukraine.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_359_2011_12 April_2011,02011R0359_20240913,http://data.europa.eu/eli/reg/2023/1529/2024-10-14,14-10-2024,EU
595,Ali JAFARABADI,male,Iran,"Ali Jafarabadi is the commander of the Islamic Revolutionary Guard Corps (IRGC) Aerospace Force Space Division.; The IRGC Aerospace Force Space Division has operational control over several Iranian missile systems and is involved in the development and future launch of satellite carriers, which are essential for the development of long-range ballistic missile systems, which Iran continues to develop.; Therefore, Ali Jafarabadi is involved in the development of the Iranian missile programme.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_359_2011_12 April_2011,02011R0359_20240913,http://data.europa.eu/eli/reg/2023/1529/2024-10-14,14-10-2024,EU
596,Mehdi GOGERDCHIAN,male,Iran,"Mehdi Gogerdchian is the managing director of EU-listed Iran Aircraft Manufacturing Industries (HESA). The company is controlled by the EU-listed Iran Aviation Industries Organization (IAIO), a subsidiary of the EU-listed Iranian Ministry of Defence and Armed Forces Logistics (MODAFL), which is responsible for planning and managing Iran’s military aviation industry.; HESA specialises in the development and manufacturing of unmanned aerial vehicles (UAVs), especially Shahed drones, which are being used by Russia in its war against Ukraine.; Mehdi Gogerdchian is therefore involved in Iran’s UAV programme.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_359_2011_12 April_2011,02011R0359_20240913,http://data.europa.eu/eli/reg/2023/1529/2024-10-14,14-10-2024,EU
597,Seyed Hamzeh GHALANDARI,male,Iran,"Seyed Hamzeh Ghalandari is the deputy defence minister of Iran, with a focus on international affairs within the ministry.; The EU-listed Iranian Ministry of Defence and Armed Forces Logistics (MODAFL) is responsible for the Iranian arms industry, including unmanned aerial vehicles (UAVs) and ballistic missiles.; In light of his high-level role as deputy defence minister, Seyed Hamzeh Ghalandari is involved in the development of Iran’s UAV and missile programmes.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_359_2011_12 April_2011,02011R0359_20240913,http://data.europa.eu/eli/reg/2023/1529/2024-10-14,14-10-2024,EU
598,Reza Khosravi MOGHADDAM,male,Iran,"Reza Khosravi Moghaddam is the military attaché of the Iranian embassy in Russia, representing and promoting his country’s defence industry. He is responsible for bilateral relations in this field.; In his function, Moghaddam is a forward element of the Iranian EU-listed Ministry of Defence and Armed Forces Logistics (MODAFL). MODAFL is responsible for the Iranian arms industry, including the development and production of military weapons, such as unmanned aerial vehicles (UAVs) and ballistic missiles.; In his role, Moghaddam actively promotes the defence industry of Iran, and in particular the arms trade between Iran and Russia , thereby promoting Iran’s UAV and missile programmes.; Iran has been supplying Russia with UAVs and ballistic missiles that are being deployed by Russia against Ukraine.; Therefore, Reza Khosravi Moghaddam is involved in Iran’s UAV and missile programme.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_359_2011_12 April_2011,02011R0359_20240913,http://data.europa.eu/eli/reg/2023/1529/2024-10-14,14-10-2024,EU
599,Seid Mir Ahmad NOOSHIN,male,Iran,"Seid Mir Ahmad Nooshin is the director of EU-listed Aerospace Industries Organisation (AIO). The AIO is an organisation which reports to the EU-listed Iranian Ministry of Defence and Armed Forces Logistics (MODAFL) and plays a key role in Iran’s unmanned aerial vehicle (UAV) and ballistic missile programmes. The AIO oversees Iran’s production of missiles, including by EU-listed entities Shahid Hemmat Industries Group (SHIG) and Shahid Baheri Industrial Group (SBIG).; Seid Mir Ahmad Nooshin is therefore involved in Iran’s missile programme.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_359_2011_12 April_2011,02011R0359_20240913,http://data.europa.eu/eli/reg/2023/1529/2024-10-14,14-10-2024,EU
600,Yun Ho-jin,male,DPRK,Director of Namchongang Trading Corporation; oversees the import of items needed for the uranium enrichment programme.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,16-07-2009,UN_EU
601,Ri Je-Son,male,DPRK,"Former Minister of Atomic Energy Industry. Former Director of the General Bureau of Atomic Energy (GBAE), chief agency directing DPRK’s nuclear programme; facilitated several nuclear endeavours, including GBAE’s management of Yongbyon Nuclear Research Centre and Namchongang Trading Corporation.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,16-07-2009,UN_EU
602,Hwang Sok-hwa,male,DPRK,"Director in the General Bureau of Atomic Energy (GBAE); involved in the Democratic People’s Republic of Korea’s nuclear programme; as Chief of the Scientific Guidance Bureau in the GBAE, served on the Science Committee inside the Joint Institute for Nuclear Research.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,16-07-2009,UN_EU
603,Ri Hong-sop,male,DPRK,"Former director, Yongbyon Nuclear Research Centre, and Head of Nuclear Weapons Institute, oversaw three core facilities that assist in the production of weapons-grade plutonium: the Fuel Fabrication Facility, the Nuclear Reactor, and the Reprocessing Plant.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,16-07-2009,UN_EU
604,Han Yu-ro,male,DPRK,Director of Korea Ryongaksan General Trading Corporation; involved in DPRK's ballistic missile programme.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,16-07-2009,UN_EU
605,Paek Chang-Ho,male,DPRK,Senior official and head of the satellite control centre of Korean Committee for Space Technology.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,22-01-2013,UN_EU
606,Chang Myong- Chin,male,DPRK,General Manager of the Sohae Satellite Launching Station and head of launch centre at which the 13 April and 12 December 2012 launches took place.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,22-01-2013,UN_EU
607,Ra Ky’ong-Su,male,DPRK,"Ra Ky’ong-Su is a Tanchon Commercial Bank (TCB) official. In this capacity he has facilitated transactions for TCB. Tanchon was designated by the Sanctions Committee in April 2009 as the main DPRK financial entity responsible for sales of conventional arms, ballistic missiles, and goods related to the assembly and manufacture of such weapons.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,22-01-2013,UN_EU
608,Kim Kwang-il,male,DPRK,"Kim Kwang-il is a Tanchon Commercial Bank (TCB) official. In this capacity, he has facilitated transactions for TCB and the Korea Mining Development Trading Corporation (KOMID). Tanchon was designated by the Sanctions Committee in April 2009 as the main DPRK financial entity responsible for sales of conventional arms, ballistic missiles, and goods related to the assembly and manufacture of such weapons. KOMID was designated by the Sanctions Committee in April 2009 and is the DPRK's primary arms dealer and main exporter of goods and equipment related to ballistic missiles and conventional weapons.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,22-01-2013,UN_EU
609,Yo'n Cho'ng Nam,male,DPRK,Chief Representative for the Korea Mining Development Trading Corporation (KOMID). The KOMID was designated by the Sanctions Committee in April 2009 and is the DPRK's primary arms dealer and main exporter of goods and equipment related to ballistic missiles and conventional weapons,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,07-03-2013,UN_EU
610,Ko Ch'o'l-Chae,male,DPRK,Deputy Chief Representative for the Korea Mining Development Trading Corporation (KOMID). The KOMID was designated by the Sanctions Committee in April 2009 and is the DPRK's primary arms dealer and main exporter of goods and equipment related to ballistic missiles and conventional weapons.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,07-03-2013,UN_EU
611,Mun Cho’ng-Ch’o’l,male,DPRK,"Mun Cho’ng-Ch’o’l is a Tanchon Commercial Bank (TCB) official. In this capacity he has facilitated transactions for TCB. Tanchon was designated by the Sanctions Committee in April 2009 and is the main DPRK financial entity for sales of conventional arms, ballistic missiles, and goods related to the assembly and manufacture of such weapons.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,07-03-2013,UN_EU
612,Choe Chun-Sik,male,DPRK,Choe Chun-sik was the director of the Second Academy of Natural Sciences (SANS) and was the head of the DPRK’s long-range missile programme.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
613,Choe Song Il,male,DPRK,Tanchon Commercial Bank Representative. Served as the Tanchon Commercial Bank Representative in Vietnam.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
614,Hyon Kwang Il,male,DPRK,Hyon Kwang Il is the Department Director for Scientific Development at the National Aerospace Development Administration.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
615,Jang Bom Su,male,DPRK,Tanchon Commercial Bank Representative in Syria.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
616,Jang Yong Son,male,DPRK,Korea Mining Development Trading Corporation (KOMID) Representative. Served as the KOMID Representative in Iran.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
617,Jon Myong Guk,male,DPRK,Tanchon Commercial Bank Representative in Syria.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
618,Kang Mun Kil,male,DPRK,"Kang Mun Kil has conducted nuclear procurement activities as a representative of Namchongang, also known as Namhung.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
619,Kang Ryong,male,DPRK,Former Korea Mining Development Trading Corporation (KOMID) Representative in Syria.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
620,Kim Jung Jong,male,DPRK,Tanchon Commercial Bank Representative. Served as the Tanchon Commercial Bank Representative in Vietnam.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
621,Kim Kyu,male,DPRK,Korea Mining Development Trading Corporation (KOMID) External Affairs Officer.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
622,Kim Tong My’ong,male,DPRK,Kim Tong My’ong is the President of Tanchon Commercial Bank (TCB) and has held various positions within TCB since at least 2002. He has also played a role in managing Amroggang’s affairs.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
623,Kim Yong Chol,male,DPRK,KOMID Representative. Served as the KOMID Representative in Iran.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
624,Ko Tae Hun,male,DPRK,Tanchon Commercial Bank official.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_2017_1509_30_August_2017,02017R1509-20240913,http://data.europa.eu/eli/reg/2017/1509/2024-09-13,02-03-2016,UN_EU
