Name_id,Name,Gender,Statement_of_reason,Activity-based,Profit_based,Status_based,Family-member_sanctions,Date_designated,Doc_num,Doc_title,Doc_url,Nationality,Regime_name,Designation_source,Unnamed: 15
954,kirillova anastasiya sergeyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
955,kamyshanova aleksandra aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
956,nezhdanova yevgeniya vitalyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
957,nina viktorovna dorokhova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
958,chuguleva aleyona anatolyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [ELECTION-EO13848,US,
959,kalabayeva valeriya,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [ELECTION-EO13848,US,
960,ignatova yekaterina sergeyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
961,rotenberg liliya arkadievna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
962,anastasia ignatova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
963,shuvalova olga viktorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
964,shuvalova maria igorevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
965,glazkova anzhelika yegorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
966,filatova irina anatolyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
967,maria vladimirovna drobot,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
968,ostanina nina aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
969,prusakova maria nikolayevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
970,lantratova yana valeryevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
971,galina petrovna khovanskaya,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
972,shkolkina nadezhda vasilyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
973,elena moiseevna tsunaeva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
974,ekaterina vladimirovna kharchenko,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
975,tamara ivanovna frolova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
976,fadina oksana nikolayevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
977,rimma amirovna utyasheva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
978,tutova larisa nikolayevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
979,ekaterina petrovna stenyakina,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
980,yuliya vladimirovna saranova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
981,alla leonidovna salaeva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
982,elvira rinatovna aitkulova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
983,amelchenkova olga nikolayevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
984,anufriyeva olga nikolayevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
985,artamonova valentina nikolayevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
986,arshinova alena igorevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
987,batalova rima akberdinovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
988,belykh irina viktorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
989,bessarab svetlana viktorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
990,bondarenko yelena veniaminovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
991,butina maria valeryevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
992,butskaya tatiana viktorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
993,vasilkova maria viktorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
994,germanova olga mikhaylovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
995,danchikova galina innokentyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
996,drozhzhina yuliya nikolayevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
997,tatyana ivanovna dyakonova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
998,yevtyukhova yelena aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
999,irina valentinovna ivenskikh,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1000,alfia gumarovna kogogina,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1001,olga vladimirovna korobova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1002,kostenko natalya vasilyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1003,kusayko tatyana alekseyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1004,lobach tatyana georgiyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1005,nazarova natalya vasilyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1006,ogloblina yuliya vasilyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1007,orlova natalya alekseyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1008,irina aleksandrovna pankina,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1009,pivnenko valentina nikolayevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1010,pilipenko olga vasilyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1011,nataliya vladimirovna poluyanova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1012,rodina victoria sergeyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1013,irina konstantinovna rodnina,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1014,ryabtseva zhanna anatolyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1015,lukashenka halina radzivonawna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS,US,
1016,dirks natalia germanova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1017,tatiana aleksandrovna navka,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1018,peskova elizaveta dmitriyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1019,georgieva elena aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1020,kovalchuk kira valentinovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1021,kovalchuk tatyana aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1022,nabiullina elvira sakhipzadovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1023,frank ksenia gennadevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1024,elena petrovna timchenko,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1025,browning natalya,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1026,tadic gordana,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Bosnia and Herzegovina,BALKANS-EO14033,US,
1027,kashina irina nikolayevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1028,cherstvova elena alexandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1029,minnikhanova gulsina akhatovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1030,tikhonova katerina vladimirovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1031,godoy arellano esther,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Mexico,ILLICIT-DRUGS-EO14059,US,
1032,tyurina natalya aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1033,emelyanova svetlana petrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1034,nesterenko tatyana gennadevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1035,kremleva irina vladimirovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1036,yudayeva kseniya valentinovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1037,cherkasova nadia narimanovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1038,lavrova maria aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1039,vinokurova yekaterina sergeyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1040,alina maratovna kabaeva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1041,maria vladimirovna vorontsova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1042,kadyrova medni musaevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1043,khazueva fatima shaykhievna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1044,ayshat ramzanovna kadyrova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1045,karina ramzanovna kadyrova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1046,mirtova elena yuryevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1047,yelena vladimirovna afanaseva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1048,yelena vasilyevna bibikova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1049,olga nikolayevna epifanova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1050,lilia salavatovna gumerova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1051,rimma fyodorovna galushina,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1052,tatyana anatolyevna gigel,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1053,lyubov nikolayevna glebova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1054,svetlana petrovna goryacheva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1055,galina nikolayevna karelova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1056,irina andreyevna kozhanova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1057,oksana vladimirovna khlyakina,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1058,natalia vladimirovna kosykhina,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1059,nina germanovna kulikovskih,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1060,olga nikolayevna khokhlova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1061,yulia viktorovna lazutkina,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1062,dina ivanovna oyun,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1063,anna ivanovna otke,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1064,margarita nikolayevna pavlova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1065,yelena alekseyevna perminova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1066,elena vladimirovna pisareva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1067,irina alexandrovna petina,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1068,irina valeryevna rukavishnikova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1069,inna yuryevna svyatenko,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1070,lyudmila nikolayevna skakovskaya,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1071,tatiana anatolyevna sakharova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1072,elena borisovna shumilova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1073,galina nikolayevna solodun,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1074,lyudmila zaumovna talabayeva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1075,anastasia gennadyevna zhukova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1076,olga sergeyevna zabralova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1077,yelena gennadyevna zlenko,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1078,borisenko elena adolfovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1079,kaplunnik irina aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1080,puzyrnikova natalya vladislavovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1081,golodets olga yuryevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1082,zlatkis bella ilyinichna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1083,buriko alexandra yurevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1084,ella aleksandrovna pamfilova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
