Name,Gender,Reason,Activity_based,Profit_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Viktor Evdokimovich GAVRILOV,male,"Viktor Evdokimovich Gavrilov is Head of the Transport Department of the FSB Economic Security Service.; In that position, he was responsible for coordinating various governmental agencies after the arrival of opposition politician Alexei Navalny in Moscow after his treatment for Novichok poisoning in 2021. His actions facilitated and enabled the arrest and imprisonment of Alexei Navalny.; Therefore, Viktor Evdokimovich Gavrilov is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary arrests and detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Ilya Nikolayevich KRUGLYSHEV,male,"Ilya Nikolayevich Kruglyshev is a high-level Russian official. He is the Senior Legal Counsellor of the Legal Service of the Organisational and Analytical Department of the Vladimir Region Federal Penitentiary Service and represented the IK-6 penal colony in court cases filed by Alexei Navalny against the IK-6 penal colony.; In that position, he was directly involved in creating torture conditions for Alexei Navalny in the penal colony No. 6 in Melekhovo, Vladimir region. He also did not consider the complaints regarding the conditions of serving a sentence made by Alexei Navalny (including the complaints about the inability to buy additional portions of food).; Therefore, Ilya Nikolayevich Kruglyshev is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Dmitry Evgenievich SAMOILOV,male,"Dmitry Evgenievich Samoilov is a Russian judge working in the Kovrov City Court.; In that position, he repeatedly refused to address opposition politician Alexei Navalny’s claims against the IK-6 correctional colony, aimed at restoring and protecting his rights violated by the leadership of the IK-6. Navalny’s claims concerned access to medical aid, access to information, and the right to contact his family.; Therefore, Dmitry Evgenievich Samoilov is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Ilnar Irfanovich BASYROV,male,"Ilnar Irfanovich Basyrov has been working as a judge in the Moscow City Court since 28 May 2014. He was appointed by presidential decree.; In that position, he was directly involved in the trial of the opposition politician Alexei Navalny. In a politically motivated trial he pronounced Alexei Navalny guilty, and placed him in a high-security penal colony in order to prevent Navalny from engaging in political activity.; Therefore, Ilnar Irfanovich Basyrov is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Sergey Anatolevich MOROZ,male,"Sergey Moroz is a Russian official. He is Head of the Federal Penitentiary Service in Moscow.; In that position, he placed the opposition politician Alexei Navalny on the federal wanted list. Sergey Moroz is accused of having exerted extreme humiliation and violence on detainees upon their arrival in detention.; Therefore, Sergey Moroz is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Elena Evgenievna MOROZOVA,female,"Elena Morozova is a Russian judge working in the Khimki City Court.; In her position, she decided to place the opposition politician Alexei Navalny in custody for 30 days after he arrived in Moscow after his treatment for Novichok poisoning. The trial she chaired violated fair trial standards, including the right to review the contents of the indictment and trial documents, the opportunity to consult with a lawyer, and public access to the trial.; Therefore, Elena Morozova is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary arrests and detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Musa Abdurakhmanovich MUSAEV,male,"Musa Abdurakhmanovich Musaev is a Russian judge working in the Moscow Regional Court.; In his position, he started legal proceedings regarding the arrest of Russian opposition leader Alexei Navalny upon his return from Germany, where he was receiving treatment for Novichok poisoning. He upheld the decision to arrest Navalny for 30 days, rejecting his appeal. The decision was made during a brief hearing that lasted only five minutes.; Therefore, Musa Abdurakhmanovich Musaev is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary arrests and detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Mikhail Yurievich PTITSYN,male,"Mikhail Ptitsyn is Chairman of the Moscow City Court.; In that position, he positively considered the Russian Federal Penitentiary Service’s proposal to replace opposition leader Alexei Navalny’s probation sentence with a fully fledged sentence. Consequently, Alexei Navalny was deprived of the possibility to act in public life in Russia by being imprisoned in a penal colony.; Therefore, Mikhail Ptitsyn is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Sergey Alekseevich RYABTSEV,male,"Sergey Ryabtsev is a Russian judge working in the Lefortovo District Court of Moscow.; In that position, he was involved in sabotaging the investigation regarding the poisoning of Alexei Navalny by refusing to address the complaint about the inaction of the Investigative Directorate of the Federal Security Service of the Russian Federation (FSB). Moreover, he continuously delivers sentences against freedom of speech in Russia.; Therefore, Sergey Ryabtsev is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Petr Pavlovich SERKOV,male,"Petr Serkov is the First Deputy Chairman of the Supreme Court of the Russian Federation.; In that position, he upheld the verdict against the opposition politician Alexei Navalny in 2018. Consequently, Alexei Navalny was convicted and imprisoned in a high-security penal colony in order to prevent him from engaging in political activity. Placing Alexei Navalny in a penal colony resulted in his death.; Therefore, Petr Serkov is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Yuri Vasilievich SITNIKOV,male,"Yuri Vasilievich Sitnikov is a former Judge of the Supreme Court of Russia who served as a member of the Appellate Chamber of the Supreme Court of the Russian Federation.; In that position, he excluded Alexei Navalny from running in the presidential election in Russia in 2018 in a politically motivated trial.; Therefore, Yuri Vasilievich Sitnikovis responsible for serious human rights violations in Russia, including systematic violations of the right to peaceful assembly and association, and freedom of expression and opinion.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Nikolay Viktorovich TIMOSHIN,male,"Nikolay Timoshin is Chairman of the Presidium of the Supreme Court of the Russian Federation. Previously, he held the position of Member of the Court’s Presidium.; As Member of the Presidium, Nikolay Timoshin upheld the verdict against the opposition politician Alexei Navalny in 2018. Consequently, Alexei Navalny was convicted and imprisoned in a high-security penal colony in order to prevent him from engaging in political activity.; Therefore, Nikolay Timoshin is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Vladimir Yurievich ZAITSEV,male,"Vladimir Zaitsev is Chairman of the Appellate Chamber of the Supreme Court of the Russian Federation.; In that position, he excluded Alexei Navalny from running in the presidential election in Russia in 2018 in a politically motivated trial.; Therefore, Vladimir Zaitsev is responsible for serious human rights violations in Russia, including systematic violations of the right to freedom of peaceful assembly and association, and freedom of expression and opinion.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Vladimir Sergeevich SHVEDOV,male,"Vladimir Sergeevich Shvedov is a high-level Russian official. He is head of the Department of State Policy in the Sphere of Execution of Criminal Sentences in the Russian Ministry of Justice.; In that position, as he leads the state policy in the field of execution of criminal sentences and considers citizens’ appeals, he was responsible for the execution of prison sentences of Russian opposition politician Alexei Navalny.; Therefore, Vladimir Sergeevich Shvedov is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Neria BEN PAZI,male,"Neria Ben Pazi has established four of the most violent outposts in the West Bank in 2019.; He is one of the main perpetrators of the forced displacement of the Bedouin community of Wadi Seeq near Ramallah. Since 2021, Neria Ben Pazi has been accused of repeatedly attacking Palestinians in Wadi Seeq and in Deir Jarir and his actions have been likened to torture.; On 12 October 2023, he participated in a violent attack in Wadi Seeq, where Palestinians were severely beaten, handcuffed and photographed in their underwear. Settlers urinated on them and extinguished cigarettes on them.; He is therefore responsible for serious human rights violations or abuses against Palestinians, including torture and other cruel, inhuman or degrading treatment or punishment, which is also of serious concern with regard to the objectives of the common foreign and security policy as set out in Article 21 of the Treaty on European Union.",,,,19-04-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Israeli
Yinon LEVI,male,"Yinon Levi has taken part in multiple violent acts against neighbouring villages from his residence in the Mitarim farm illegal outpost.; This notably includes storming and damaging houses of Palestinian families, including in the presence of women and children, as well as having dogs set on Palestinian shepherds to physically attack them while letting his herd graze on their privately owned lands.; He is therefore responsible for serious and widespread human rights violations or abuses targeted at the Palestinians’ right to physical and mental integrity, right to property and right to private and family life, which are also of serious concern as regards the objectives of the common foreign and security policy set out in Article 21 of the Treaty on European Union.",,,,19-04-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Israeli
Meir Mordechai ETTINGER,male,"Meir Ettinger is considered a leading figure of the Hilltop Youth, a radical youth group consisting of members known for violent acts against Palestinians and their villages in the West Bank.; The Hilltop Youth settles on hilltops in the West Bank and engages in settler violence through so-called ‘price tag attacks’. The settler violence, including physical and psychosocial harassment, beatings, murder and demolition of property, against Palestinians is of a systematic nature.; Meir Ettinger encourages and incites attacks and participates in intimidation to force Palestinians off their lands. He has contributed to the establishment of illegal settlements and outposts on Palestinian lands across the West Bank, employing and condoning tactics of intimidation, harassment and violence.; He was involved in a deadly arson attack in 2015, already being considered part of the Hilltop Youth, on a Palestinian West Bank home that killed two parents and their 18-month-old boy.; Therefore, Meir Ettinger is responsible for serious human rights violations or abuses, including torture and other cruel, inhuman or degrading treatment or punishment, as well as violations or abuses of the right to property and the right to private and family life of Palestinians in the West Bank and for supporting and encouraging such acts. Those abuses and violations are also of serious concern with regard to the objectives of the common foreign and security policy as set out in Article 21 of the Treaty on European Union.",,,,19-04-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Israeli
Elisha YERED,male,"Elisha Yered is an Israeli settler activist in the West Bank and known as being affiliated with the Hilltop Youth, a radical youth group that engages in violent acts against Palestinians and their villages in the West Bank.; The Hilltop Youth engages in settler violence through so-called ‘price tag attacks’. This settler violence, including physical and psychosocial harassment, beatings, murder and demolition of property, against Palestinians is of a systematic nature.; Elisha Yered encourages such acts and participates in them. He regularly incites violence against Palestinians in the West Bank including by distributing messages such as to ‘wipe out’ a Palestinian village.; He personally harassed a Palestinian family, using intimidating and threatening language to impede their freedom of movement on their own land and is involved in the destruction of property of Palestinians in the West Bank.; Elisha Yered was part of a group of armed settlers that on 4 August 2023 advanced from the direction of the illegal outpost of Oz Zion to the Palestinian village of Burqa near Ramallah. The settlers fired bullets at the Palestinians, which led to the death of the 19-year old Palestinian Qusai Jammal Mi’tan and wounded several other Palestinians.; Therefore, Elisha Yered is responsible for serious human rights violations or abuses, including torture and other cruel, inhuman or degrading treatment or punishment, as well as violations or abuses of the right to property and the right to private and family life of Palestinians in the West Bank and for supporting and encouraging such acts, and is responsible for the advocacy of national, racial or religious hatred which constitutes incitement to discrimination, hostility or violence. Those violations or abuses are also of serious concern with regard to the objectives of the common foreign and security policy as set out in Article 21 of the Treaty on European Union.",,,,19-04-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Israeli
Moshe SHARVIT,male,"Moshe Sharvit is an Israeli settler in the Jordan Valley who lives in an outpost near a village, called ‘Tirza Valley Farm’ and also known as ‘Moshe’s Farm’.; Moshe Sharvit is engaged in settler violence and threats towards Palestinian residents in shepherding communities close to his hilltop outpost in the West Bank. His harassment against those communities has escalated since October 2023.; Moshe Sharvit has frequently harassed Palestinians verbally and physically, demanding that they leave their homes and properties. In October 2023, that behaviour resulted in Palestinian civilians fleeing their village of Ein Shibli. He used threatening language against Palestinian men, women and children and physically attacked an elderly person. His actions include hurling stones at Palestinians and their livestock, intentionally driving into herds and cultivated fields, deploying dogs to attack Palestinians and their livestock, and physically abusing animals by using clubs and whips.; Therefore, Moshe Sharvit is responsible for serious and systematic human rights abuses, including abuse of the right of everyone to the enjoyment of the highest attainable standard of physical and mental integrity. Those abuses are also of serious concern as regards the objectives of the common foreign and security policy as set out in Article 21 of the Treaty on European Union.",,,,15-07-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Israeli
Zvi BAR YOSEF,male,"Zvi Bar Yosef established the unauthorised outpost known as ‘Zvi’s Farm’ in the West Bank, east of the Halamish settlement. The outpost has taken over some 2 500  dunams / 620 acres that were cultivated by the villages of Jibya, Kaubar (Kobar) and Umm Safa.; In 2019, 2021 and 2023, Zvi Bar Yosef repeatedly attacked and committed acts of violence against Palestinians from those villages, causing severe injuries to some of them.; Therefore, Zvi Bar Yosef is responsible for serious and systematic human rights abuses, including abuses of the right to physical and mental integrity, the right to property and the right to private and family life. Those abuses are also of serious concern as regards the objectives of the common foreign and security policy as set out in Article 21 of the Treaty on European Union.",,,,15-07-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Israeli
Isaschar MANNE,male,"Isaschar Manne, who established the unauthorised Manne Farm outpost in the South Hebron Hills, has repeatedly invaded private lands of the residents of the village of Ta’ala and prevented Palestinians from moving about freely, for instance by preventing Palestinian children from reaching their school in Tuba, Masafer Yatta.; Since 2018, there have been several accounts of Isaschar Manne barging into shepherds’ homes, and threatening and harassing them. Manne, who is often armed, has prevented Palestinian shepherds from accessing their pastures, thus depriving them of the possibility to cultivate their land and provide for their needs.; Therefore, Isaschar Manne is responsible for systematic and serious human rights abuses, including abuses of the right to property, the right to private and family life and the right to education. Those abuses are also of serious concern as regards the objectives of the common foreign and security policy as set out in Article 21 of the Treaty on European Union.",,,,15-07-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Israeli
Baruch MARZEL,male,"Baruch Marzel is a member of the far-right political party ‘Otzma Yehudit’, which represents one of Israel’s most extremist ideologies and is part of the Kahanist movement. In the 1990s, he was the leader of the Kahane party until it was banned by the Israeli authorities in 1994.; In 2019, Baruch Marzel was banned by the Israeli Supreme Court from standing in parliamentary elections because the court found that he had made numerous racist remarks.; Baruch Marzel calls for the creation of a Greater Israel where Palestinians would have no place. He openly calls for an ethnic cleansing of the Palestinians and denies the Palestinians’ right to their own land.; Therefore, Baruch Marzel is responsible for serious human rights abuses, in particular systematic advocacy of national, racial or religious hatred, which constitutes incitement to discrimination, hostility or violence. Those abuses are also of serious concern as regards the objectives of the common foreign and security policy as set out in Article 21 of the Treaty on European Union.",,,,15-07-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,"American, Israeli"
Ben-Zion ‘Bentzi’ GOPSTEIN,male,"Ben-Zion ‘Bentzi’ Gopstein, who lives in the settlement of Kiryat Arba (West Bank), is the founder and leader of the extremist organisation ‘Lehava’, a spin-off from the Kahanist movement, with the goal to ‘fight assimilation in the Holy Land’.; Ben-Zion ‘Bentzi’ Gopstein promotes a vision that denies all Palestinians their rights and calls for an end to the Palestinian presence in Israel and in the Palestinian Territories.; Ben-Zion ‘Bentzi’ Gopstein openly called for a war against the Palestinians. He was banned by Israel’s Supreme Court from running in the 2019 Knesset elections because he ‘systematically incites racism against the Arab public’.; Therefore, Ben-Zion ‘Bentzi’ Gopstein is responsible for systematic and serious human rights abuses consisting of advocacy of national, racial or religious hatred, which constitutes incitement to discrimination, hostility or violence. Those abuses are also of serious concern as regards the objectives of the common foreign and security policy as set out in Article 21 of the Treaty on European Union.",,,,15-07-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Israeli
"Abdel Karim Mahmoud (Mahmood, Mohammad)",male,"Abdel Karim Mahmoud Ibrahim is the chief of staff of the Syrian Army.; The Syrian state, including its military, commits systematic and widespread torture, rape and sexual and gender-based violence against civilians.; As the chief of staff of the Syrian Army, Abdel Karim Mahmoud Ibrahim is responsible for the actions of the armed forces under his command.; Therefore, Abdel Karim Mahmoud Ibrahim is responsible for serious human rights violations, including torture and systematic and widespread sexual and gender-based violence.",,,,22-07-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Syrian
Ali Mahmoud ABBAS,male,"Ali Mahmoud Abbas has been the Minister of Defence of Syria and Deputy Commander-in-Chief of the Syrian Army since 2022.; The Syrian state, including its military, commits systematic and widespread torture, rape as well as sexual and gender-based violence against civilians.; As the Minister of Defense of Syria and Deputy Commander-in-Chief of the Syrian Army, Ali Mahmoud Abbas is responsible for the actions of the armed forces under his command.; Therefore, Ali Mahmoud Abbas is responsible for serious human rights violations, including torture and systematic and widespread sexual and gender-based violence.",,,,22-07-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Syrian
RI Chang Dae,male,"Ri Chang Dae has been the Minister of State Security in the Democratic People’s Republic of Korea (DPRK) since 2022.; Women and girls showing opposition to the regime or held in detention or prison centres in DPRK are systematically targeted by violence, particularly under the guard of the Ministry of State Security and in centres run by that Ministry.; As head of the Ministry of State Security, Ri Chang Dae is responsible for numerous acts of sexual and gender-based violence committed by officials of that Ministry.; Ri Chang Dae is therefore responsible for serious human rights violations, including systematic and widespread sexual and gender-based violence.",,,,22-07-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Democratic People’s Republic of Korea (DPRK)
Evgeniy Aleksandrovich SOBOLEV,male,"Evgeniy Sobolev is the head of the penitentiary service of the Russian occupation authorities in the Kherson region.; Under his command, a widespread and systematic pattern of human rights violations in detention facilities in areas under the control of the Russian occupation authorities, including the Kherson region, has been documented.; This pattern includes torture, and other cruel, inhuman or degrading treatment or punishment and sexual and gender-based violence. The practices involved include rape, forced nudity, genital electrocution and threats of genital mutilation.; Persons suspected of passing information to the Ukrainian authorities, or of supporting the Ukrainian armed forces, have been specifically targeted.; In his capacity as head of the penitentiary service of the Russian occupational authorities in the Kherson region, Evgeniy Sobolev is responsible for serious human rights violations, including torture and other cruel, inhuman and degrading treatment or punishment and other human rights violations, including systematic and widespread sexual and gender-based violence.",,,,22-07-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
